,Code,Year,Deaths,LifeExpectancy,GenderInequality,GDP ,Fertility,tertiary_education
7950,STP,1983,384.0,59.4,,23222320.0,6.2169,
7951,STP,1984,401.0,59.5,,24493872.0,6.1582,
7952,STP,1985,419.0,59.8,,27304778.0,6.1009,
7953,STP,1986,489.0,57.5,,43803868.0,6.0456,
7954,STP,1987,452.0,61.0,,33906872.0,5.9916,
7955,STP,1988,469.0,61.3,,27484492.0,5.938,
7956,STP,1989,484.0,60.2,,28138404.0,5.8841,
7957,STP,1990,498.0,61.5,0.632,28175744.0,5.8284,
7958,STP,1991,510.0,61.4,0.629,30374994.0,5.7688,
7959,STP,1992,521.0,61.3,0.627,24523072.0,5.7044,
7960,STP,1993,527.0,61.1,0.626,,5.6351,
7961,STP,1994,528.0,61.1,0.624,,5.5619,
7962,STP,1995,524.0,61.1,0.622,,5.4871,
7963,STP,1996,516.0,61.1,0.62,,5.4138,
7964,STP,1997,503.0,61.2,0.617,,5.3447,
7965,STP,1998,488.0,61.2,0.616,,5.2817,
7966,STP,1999,469.0,61.4,0.603,,5.2255,
7967,STP,2000,449.0,61.7,0.601,,5.1758,
7968,STP,2001,427.0,62.0,0.6,50175132.0,5.1315,
7969,STP,2002,403.0,62.6,0.599,53732796.0,5.0899,
7970,STP,2003,380.0,63.2,0.597,59007944.0,5.0488,
7971,STP,2004,356.0,63.7,0.596,57545964.0,5.0071,
7972,STP,2005,333.0,63.7,0.593,69406536.0,4.9639,
7973,STP,2006,310.0,64.4,0.601,73067000.0,4.9188,
7974,STP,2007,288.0,64.7,0.665,72880464.0,4.8724,
7975,STP,2008,268.0,65.1,0.598,103133384.0,4.8249,
7976,STP,2009,248.0,65.1,0.597,123606824.0,4.7763,
7977,STP,2010,230.0,65.2,0.548,126313880.0,4.727,
7978,STP,2011,212.0,64.9,0.545,149785504.0,4.7163,
7979,STP,2012,195.0,65.7,0.541,168132688.0,4.6667,
7980,STP,2013,180.0,66.3,0.536,195501456.0,4.6004,
7981,STP,2014,165.0,66.8,0.533,205056272.0,4.511,
7982,STP,2015,151.0,67.2,0.528,,4.3869,
7983,STP,2016,139.0,67.5,0.523,,4.2742,
7984,STP,2017,128.0,68.3,0.517,,4.1417,
7985,STP,2018,120.0,68.4,0.524,,4.0436,
7986,STP,2019,113.0,68.5,0.522,,3.964,
7987,STP,2020,108.0,67.8,0.496,,3.8925,
7988,SAU,1977,39898.0,59.9,,42530045952.0,7.2952,
7989,SAU,1978,39205.0,60.9,,41858920448.0,7.2632,
7990,SAU,1979,38565.0,61.7,,52818014208.0,7.227,
7991,SAU,1980,37950.0,62.7,,70801489920.0,7.1846,3.73
7992,SAU,1981,37281.0,63.5,,91711160320.0,7.1256,
7993,SAU,1982,36508.0,64.3,,87721213952.0,7.0473,
7994,SAU,1983,35594.0,65.1,,85217755136.0,6.949,
7995,SAU,1984,34477.0,65.7,,89934807040.0,6.8371,
7996,SAU,1985,33210.0,66.3,,80961978368.0,6.7028,4.71
7997,SAU,1986,31798.0,66.9,,59325161472.0,6.5482,
7998,SAU,1987,30228.0,67.4,,52439609344.0,6.3601,
7999,SAU,1988,28598.0,68.0,,49614921728.0,6.17,
8000,SAU,1989,26884.0,68.5,,58271956992.0,5.9966,
8001,SAU,1990,25175.0,68.9,,65766744064.0,5.8301,5.45
8002,SAU,1991,23489.0,69.4,,74469433344.0,5.6622,
8003,SAU,1992,21842.0,69.9,,77662552064.0,5.4934,
8004,SAU,1993,20262.0,70.3,,88112873472.0,5.3193,
8005,SAU,1994,18767.0,70.7,,87772954624.0,5.1417,
8006,SAU,1995,17345.0,71.0,,90270875648.0,4.9519,6.15
8007,SAU,1996,16031.0,71.3,,101106720768.0,4.7692,
8008,SAU,1997,14849.0,71.5,,100784193536.0,4.5916,
8009,SAU,1998,13809.0,71.9,,88021123072.0,4.4194,
8010,SAU,1999,12903.0,72.1,,99480649728.0,4.247,
8011,SAU,2000,12109.0,72.5,,124547072000.0,4.1147,6.91
8012,SAU,2001,11429.0,73.0,,127130386432.0,3.9104,
8013,SAU,2002,10840.0,73.3,,125805690880.0,3.7064,
8014,SAU,2003,10321.0,73.6,0.69,131419824128.0,3.5022,
8015,SAU,2004,9848.0,74.2,0.678,141319782400.0,3.3369,
8016,SAU,2005,9406.0,74.6,0.671,180652130304.0,3.2421,6.5
8017,SAU,2006,8992.0,74.8,0.663,204840321024.0,3.2077,
8018,SAU,2007,8585.0,75.0,0.663,207887417344.0,3.1774,
8019,SAU,2008,8190.0,75.3,0.66,282751762432.0,3.0573,
8020,SAU,2009,7797.0,75.4,0.658,275446071296.0,2.9516,
8021,SAU,2010,7409.0,75.8,0.651,340941307904.0,2.8535,6.67
8022,SAU,2011,7022.0,76.2,0.643,417866547200.0,2.814,
8023,SAU,2012,6638.0,76.5,0.642,464628482048.0,2.7797,
8024,SAU,2013,6267.0,76.6,0.307,476122546176.0,2.737,
8025,SAU,2014,5915.0,76.8,0.303,458125967360.0,2.6864,
8026,SAU,2015,5568.0,76.9,0.293,,2.6365,
8027,SAU,2016,5225.0,77.1,0.287,,2.5898,
8028,SAU,2017,4905.0,77.2,0.298,,2.5839,
8029,SAU,2018,4617.0,77.2,0.287,,2.5455,
8030,SAU,2019,4358.0,77.3,0.265,,2.5038,
8031,SAU,2020,4135.0,76.2,0.244,,2.4649,
8032,SEN,1960,45103.0,39.9,,217017632.0,6.9963,
8033,SEN,1961,46298.0,39.9,,234379056.0,7.0376,
8034,SEN,1962,47596.0,39.9,,247400112.0,7.0792,
8035,SEN,1963,49032.0,39.9,,257527584.0,7.1196,
8036,SEN,1964,50521.0,39.9,,273442208.0,7.1571,
8037,SEN,1965,51946.0,39.8,,287910080.0,7.19,
8038,SEN,1966,53321.0,40.0,,296590752.0,7.2167,
8039,SEN,1967,54619.0,40.1,,302176672.0,7.2368,
8040,SEN,1968,55815.0,40.3,,366277696.0,7.2508,
8041,SEN,1969,56903.0,40.5,,348144992.0,7.2588,
8042,SEN,1970,57735.0,40.8,,360088832.0,7.2617,0.31
8043,SEN,1971,58251.0,41.2,,434802912.0,7.2608,
8044,SEN,1972,58503.0,41.8,,512630560.0,7.258,
8045,SEN,1973,58473.0,42.6,,600792448.0,7.2548,
8046,SEN,1974,58152.0,43.2,,709336640.0,7.2521,
8047,SEN,1975,57455.0,44.1,,1010649088.0,7.2523,0.43
8048,SEN,1976,56463.0,45.1,,1261530624.0,7.2577,
8049,SEN,1977,55309.0,46.2,,1330441984.0,7.2676,
8050,SEN,1978,54182.0,47.2,,1351312640.0,7.2794,
8051,SEN,1979,53212.0,48.2,,1523576064.0,7.2897,
8052,SEN,1980,52505.0,49.1,,1507445120.0,7.292,0.57
8053,SEN,1981,52071.0,49.8,,1580891776.0,7.2789,
8054,SEN,1982,51658.0,50.6,,1780125696.0,7.2454,
8055,SEN,1983,51125.0,51.2,,1830208512.0,7.1893,
8056,SEN,1984,50274.0,52.0,,2034040832.0,7.111,
8057,SEN,1985,48992.0,52.8,,2308282368.0,7.0134,0.68
8058,SEN,1986,47325.0,53.9,,2858310144.0,6.902,
8059,SEN,1987,45632.0,54.8,,3084545536.0,6.7847,
8060,SEN,1988,44218.0,55.8,,2802503680.0,6.5775,
8061,SEN,1989,43249.0,56.4,,3002732544.0,6.4789,
8062,SEN,1990,42832.0,56.9,0.678,3219482624.0,6.3963,0.74
8063,SEN,1991,43038.0,57.1,0.675,3185057024.0,6.2668,
8064,SEN,1992,43702.0,57.1,0.675,3421427456.0,6.1494,
8065,SEN,1993,44709.0,57.0,0.673,3786398208.0,6.0486,
8066,SEN,1994,45911.0,57.0,0.671,2533465088.0,5.9154,
8067,SEN,1995,47125.0,56.8,0.671,3091488000.0,5.8189,0.72
8068,SEN,1996,48216.0,56.7,0.671,3246984704.0,5.7228,
8069,SEN,1997,49007.0,56.6,0.672,2854133760.0,5.6395,
8070,SEN,1998,49357.0,56.4,0.669,3037442560.0,5.5807,
8071,SEN,1999,49098.0,56.6,0.661,3179313408.0,5.5728,
8072,SEN,2000,48075.0,56.9,0.659,3092895744.0,5.4978,0.53
8073,SEN,2001,46381.0,57.6,0.648,3388250880.0,5.4116,
8074,SEN,2002,44247.0,58.2,0.639,3558875648.0,5.3114,
8075,SEN,2003,41964.0,59.1,0.638,4200916480.0,5.2519,
8076,SEN,2004,39730.0,60.0,0.636,4386559488.0,5.1844,
8077,SEN,2005,37664.0,60.9,0.633,4788840960.0,5.1855,0.29
8078,SEN,2006,35851.0,61.8,0.633,5086337536.0,5.1975,
8079,SEN,2007,34296.0,62.5,0.606,5639728640.0,5.1104,
8080,SEN,2008,32974.0,63.2,0.601,7281716736.0,5.0509,
8081,SEN,2009,31829.0,63.9,0.594,8224904704.0,5.0812,
8082,SEN,2010,30762.0,64.6,0.586,8369595904.0,5.0642,1.25
8083,SEN,2011,29770.0,65.3,0.58,9013018624.0,5.0392,
8084,SEN,2012,28771.0,65.5,0.551,8891576320.0,5.0046,
8085,SEN,2013,27734.0,66.1,0.542,9563998208.0,4.9598,
8086,SEN,2014,26672.0,66.5,0.538,9515564032.0,4.9047,
8087,SEN,2015,25566.0,66.9,0.535,,4.7813,
8088,SEN,2016,24424.0,67.5,0.533,,4.6833,
8089,SEN,2017,23381.0,67.8,0.531,,4.6219,
8090,SEN,2018,22463.0,68.1,0.532,,4.5843,
8091,SEN,2019,21633.0,68.5,0.532,,4.5171,
8092,SEN,2020,20978.0,68.0,0.532,,4.4542,
8093,SRB,1989,4613.0,69.9,,,1.7331,
8094,SRB,1990,4075.0,70.3,,,1.7428,4.35
8095,SRB,1991,3622.0,70.7,,,1.73,
8096,SRB,1992,3341.0,70.9,,,1.6782,
8097,SRB,1993,3143.0,71.0,,,1.7019,
8098,SRB,1994,2900.0,71.3,,,1.66,
8099,SRB,1995,2571.0,71.8,,,1.6863,6.1
8100,SRB,1996,2236.0,71.6,,,1.6445,
8101,SRB,1997,1953.0,71.6,,,1.5586,
8102,SRB,1998,1741.0,71.2,,,1.1946,
8103,SRB,1999,1600.0,69.8,,,1.2565,
8104,SRB,2000,1511.0,71.4,,,1.391,6.79
8105,SRB,2001,1428.0,72.3,,,1.526,
8106,SRB,2002,1313.0,72.3,,,1.5283,
8107,SRB,2003,1179.0,72.4,,,1.5045,
8108,SRB,2004,1055.0,72.6,,,1.3554,
8109,SRB,2005,955.0,72.7,,,1.2906,8.47
8110,SRB,2006,880.0,73.4,0.235,,1.2282,
8111,SRB,2007,829.0,73.6,0.199,,1.252,
8112,SRB,2008,792.0,73.9,0.196,,1.3173,
8113,SRB,2009,757.0,74.0,0.195,,1.339,
8114,SRB,2010,720.0,74.4,0.194,,1.3953,8.97
8115,SRB,2011,681.0,74.8,0.192,,1.4031,
8116,SRB,2012,643.0,75.1,0.166,,1.4454,
8117,SRB,2013,608.0,75.6,0.161,,1.4302,
8118,SRB,2014,573.0,75.7,0.159,,1.4605,
8119,SRB,2015,542.0,75.8,0.159,,1.4605,
8120,SRB,2016,516.0,76.3,0.145,,1.4615,
8121,SRB,2017,497.0,76.2,0.138,,1.4836,
8122,SRB,2018,484.0,76.5,0.132,,1.4871,
8123,SRB,2019,472.0,76.7,0.128,,1.5169,
8124,SRB,2020,462.0,75.4,0.129,,1.521,
8125,SYC,1960,161.0,54.5,,4290011.0,5.2703,
8126,SYC,1961,163.0,54.7,,4140010.5,5.3965,
8127,SYC,1962,164.0,54.8,,4515011.5,5.5258,
8128,SYC,1963,165.0,55.1,,4972512.5,5.6491,
8129,SYC,1964,164.0,54.3,,5497514.0,5.7574,
8130,SYC,1965,163.0,55.2,,5572514.0,5.8415,
8131,SYC,1966,160.0,56.3,,5872515.0,5.8945,
8132,SYC,1967,156.0,57.1,,6022509.0,5.9145,
8133,SYC,1968,151.0,57.2,,6697517.0,5.9005,
8134,SYC,1969,144.0,57.8,,6855017.5,5.8504,
8135,SYC,1970,137.0,58.5,,7680019.5,5.7614,
8136,SYC,1971,128.0,59.2,,9026249.0,5.632,
8137,SYC,1972,120.0,59.9,,12270000.0,5.4678,
8138,SYC,1973,111.0,60.6,,15059991.0,5.2765,
8139,SYC,1974,103.0,61.3,,18451042.0,5.0659,
8140,SYC,1975,94.0,62.1,,21608982.0,4.9425,
8141,SYC,1976,85.0,62.8,,27424244.0,4.1955,
8142,SYC,1977,77.0,63.6,,36991176.0,3.8458,
8143,SYC,1978,69.0,64.3,,44615988.0,4.0152,
8144,SYC,1979,62.0,64.9,,60090272.0,3.7147,
8145,SYC,1980,56.0,65.5,,63407072.0,3.7893,
8146,SYC,1981,50.0,66.0,,77086016.0,3.6169,
8147,SYC,1982,46.0,66.5,,84671816.0,3.0641,
8148,SYC,1983,42.0,67.1,,96790136.0,3.132,
8149,SYC,1984,39.0,67.6,,113758352.0,3.1626,
8150,SYC,1985,36.0,68.0,,131604936.0,2.9755,
8151,SYC,1986,34.0,68.5,,141795072.0,2.9824,
8152,SYC,1987,32.0,68.8,,152533232.0,2.8643,
8153,SYC,1988,30.0,69.5,,159560032.0,2.8141,
8154,SYC,1989,29.0,69.3,,186305616.0,2.7337,
8155,SYC,1990,27.0,69.0,,207578464.0,2.6099,
8156,SYC,1991,26.0,68.9,,212267472.0,2.6954,
8157,SYC,1992,25.0,69.1,,247092288.0,2.526,
8158,SYC,1993,24.0,69.0,,315987360.0,2.5836,
8159,SYC,1994,23.0,69.0,,317860352.0,2.5981,
8160,SYC,1995,22.0,68.5,,322043712.0,2.356,
8161,SYC,1996,22.0,68.9,,322445760.0,2.3131,
8162,SYC,1997,21.0,69.0,,343875552.0,2.1371,
8163,SYC,1998,21.0,69.9,,367347968.0,2.0443,
8164,SYC,1999,21.0,69.5,,385040544.0,2.0455,
8165,SYC,2000,21.0,69.7,,406393088.0,2.0697,
8166,SYC,2001,21.0,70.0,,432257472.0,1.9838,
8167,SYC,2002,22.0,70.4,,465400224.0,2.0304,
8168,SYC,2003,22.0,71.0,,432224448.0,2.0487,
8169,SYC,2004,22.0,71.2,,458419776.0,2.0383,
8170,SYC,2005,23.0,71.6,,505504928.0,2.1921,
8171,SYC,2006,23.0,71.8,,552410112.0,2.1055,
8172,SYC,2007,23.0,72.1,,516545184.0,2.2286,
8173,SYC,2008,23.0,72.4,,526123712.0,2.3225,
8174,SYC,2009,24.0,72.7,,543960768.0,2.3744,
8175,SYC,2010,24.0,73.0,,627722560.0,2.1993,
8176,SYC,2011,24.0,73.8,,665226112.0,2.372,
8177,SYC,2012,24.0,73.6,,718044544.0,2.4148,
8178,SYC,2013,24.0,73.8,,902600896.0,2.2873,
8179,SYC,2014,24.0,73.7,,864514624.0,2.2817,
8180,SYC,2015,24.0,73.7,,,2.3493,
8181,SYC,2016,24.0,73.6,,,2.4449,
8182,SYC,2017,24.0,73.8,,,2.4803,
8183,SYC,2018,23.0,74.0,,,2.4504,
8184,SYC,2019,23.0,74.2,,,2.4163,
8185,SYC,2020,22.0,73.5,,,2.3766,
8186,SLE,1965,41022.0,36.4,,128350008.0,6.3112,
8187,SLE,1966,41091.0,36.9,,134100000.0,6.345,
8188,SLE,1967,41179.0,37.4,,126299816.0,6.3832,
8189,SLE,1968,41253.0,37.8,,137441824.0,6.3853,
8190,SLE,1969,41372.0,38.2,,170287712.0,6.3934,
8191,SLE,1970,41473.0,38.8,,181004464.0,6.4106,0.16
8192,SLE,1971,41608.0,39.3,,172401248.0,6.4294,
8193,SLE,1972,41767.0,39.8,,186333936.0,6.447,
8194,SLE,1973,41924.0,40.2,,234792288.0,6.4726,
8195,SLE,1974,42066.0,40.7,,277438560.0,6.5341,
8196,SLE,1975,42276.0,41.2,,307087680.0,6.546,0.18
8197,SLE,1976,42502.0,41.6,,331065376.0,6.5531,
8198,SLE,1977,42750.0,42.1,,396576800.0,6.5682,
8199,SLE,1978,43084.0,42.5,,501024608.0,6.5913,
8200,SLE,1979,43477.0,42.9,,523825664.0,6.5819,
8201,SLE,1980,43916.0,43.1,,473619584.0,6.5618,0.19
8202,SLE,1981,44408.0,43.4,,554785344.0,6.5537,
8203,SLE,1982,44965.0,43.6,,741526016.0,6.5634,
8204,SLE,1983,45526.0,43.8,,656495232.0,6.5725,
8205,SLE,1984,46148.0,43.9,,817568960.0,6.5919,
8206,SLE,1985,46762.0,43.9,,667728448.0,6.5917,0.33
8207,SLE,1986,47342.0,43.8,,334400320.0,6.5975,
8208,SLE,1987,47888.0,44.0,,429149024.0,6.6092,
8209,SLE,1988,48383.0,44.0,,593136576.0,6.5883,
8210,SLE,1989,48780.0,44.0,,570208768.0,6.5711,
8211,SLE,1990,49098.0,44.1,,365864992.0,6.5673,0.38
8212,SLE,1991,49280.0,43.5,,442261184.0,6.5526,
8213,SLE,1992,49270.0,43.6,,387445184.0,6.5554,
8214,SLE,1993,49060.0,43.6,,512611008.0,6.5686,
8215,SLE,1994,48668.0,42.9,,595870528.0,6.5567,
8216,SLE,1995,48106.0,42.7,,551771968.0,6.5553,0.45
8217,SLE,1996,47449.0,43.7,,603617152.0,6.5521,
8218,SLE,1997,46749.0,43.7,,519343808.0,6.531,
8219,SLE,1998,46077.0,42.8,,405996736.0,6.4953,
8220,SLE,1999,45491.0,42.1,0.691,413717952.0,6.4226,
8221,SLE,2000,45033.0,45.1,0.691,420268832.0,6.3545,0.55
8222,SLE,2001,44696.0,45.7,0.69,749865088.0,6.3055,
8223,SLE,2002,44470.0,46.4,0.689,826692160.0,6.2296,
8224,SLE,2003,44265.0,47.0,0.667,839970176.0,6.0866,
8225,SLE,2004,44002.0,47.6,0.665,781697600.0,5.9188,
8226,SLE,2005,43630.0,48.2,0.664,895316672.0,5.8072,0.67
8227,SLE,2006,43093.0,49.3,0.662,1024534016.0,5.7373,
8228,SLE,2007,42336.0,50.4,0.664,1078756224.0,5.6429,
8229,SLE,2008,41370.0,51.5,0.662,1362884352.0,5.5629,
8230,SLE,2009,40182.0,52.6,0.66,1598369408.0,5.448,
8231,SLE,2010,38846.0,53.7,0.658,1693415552.0,5.3269,1.22
8232,SLE,2011,37435.0,54.6,0.656,1863408256.0,5.2087,
8233,SLE,2012,36018.0,55.5,0.655,2439403776.0,5.0642,
8234,SLE,2013,34671.0,56.3,0.653,3171921920.0,4.8734,
8235,SLE,2014,34322.0,56.4,0.652,3042091008.0,4.7027,
8236,SLE,2015,34731.0,57.2,0.647,,4.5481,
8237,SLE,2016,31139.0,58.4,0.643,,4.4662,
8238,SLE,2017,30141.0,58.7,0.64,,4.3891,
8239,SLE,2018,29181.0,59.8,0.638,,4.2943,
8240,SLE,2019,28246.0,60.3,0.635,,4.1922,
8241,SLE,2020,27366.0,59.8,0.634,,4.0805,
8242,SGP,1960,2937.0,64.8,,251590512.0,5.7624,
8243,SGP,1961,2665.0,65.6,,272963744.0,5.5529,
8244,SGP,1962,2431.0,66.4,,294955296.0,5.3435,
8245,SGP,1963,2239.0,66.8,,327575168.0,5.2633,
8246,SGP,1964,2087.0,67.1,,319186848.0,5.0852,
8247,SGP,1965,1956.0,67.5,,347924032.0,4.6655,
8248,SGP,1966,1820.0,67.8,,391394080.0,4.5033,
8249,SGP,1967,1674.0,68.1,,448071712.0,4.0017,
8250,SGP,1968,1539.0,68.2,,593758912.0,3.5979,
8251,SGP,1969,1428.0,68.6,,691269120.0,3.2796,
8252,SGP,1970,1336.0,68.8,,799790720.0,3.0734,1.33
8253,SGP,1971,1250.0,69.0,,929718528.0,3.0002,
8254,SGP,1972,1155.0,69.2,,1089020928.0,3.0259,
8255,SGP,1973,1037.0,69.6,,1507685760.0,2.7947,
8256,SGP,1974,896.0,70.1,,2231533568.0,2.3627,
8257,SGP,1975,764.0,70.7,,2546552832.0,2.0788,2.03
8258,SGP,1976,676.0,71.0,,3520730112.0,2.1017,
8259,SGP,1977,635.0,71.3,,3793584896.0,1.8332,
8260,SGP,1978,619.0,71.5,,3919539456.0,1.804,
8261,SGP,1979,609.0,71.6,,4388711424.0,1.7945,
8262,SGP,1980,596.0,71.7,,5117766656.0,1.8103,2.44
8263,SGP,1981,576.0,72.0,,7052445184.0,1.7141,
8264,SGP,1982,548.0,72.3,,9204336640.0,1.6679,
8265,SGP,1983,523.0,72.7,,11726687232.0,1.5509,
8266,SGP,1984,504.0,73.1,,14837252096.0,1.5471,
8267,SGP,1985,493.0,73.7,,14913556480.0,1.5926,2.73
8268,SGP,1986,485.0,74.2,,12668154880.0,1.3715,
8269,SGP,1987,475.0,74.7,,12787726336.0,1.4973,
8270,SGP,1988,460.0,74.6,,14243942400.0,1.7325,
8271,SGP,1989,437.0,74.8,,18593835008.0,1.5611,
8272,SGP,1990,408.0,74.9,0.261,20360425472.0,1.7949,2.6
8273,SGP,1991,377.0,75.3,0.244,25784690688.0,1.5184,
8274,SGP,1992,348.0,75.6,0.24,29717368832.0,1.4953,
8275,SGP,1993,322.0,75.8,0.238,40435191808.0,1.5092,
8276,SGP,1994,301.0,75.9,0.232,48208400384.0,1.4915,
8277,SGP,1995,284.0,76.0,0.24,55693086720.0,1.6462,8.85
8278,SGP,1996,269.0,76.5,0.237,61790760960.0,1.4543,
8279,SGP,1997,255.0,77.2,0.242,61183774720.0,1.5811,
8280,SGP,1998,239.0,78.0,0.239,51752329216.0,1.3002,
8281,SGP,1999,220.0,78.5,0.252,53327888384.0,1.2689,
8282,SGP,2000,200.0,79.1,0.264,63339614208.0,1.5575,13.79
8283,SGP,2001,181.0,79.2,0.178,62023110656.0,1.2263,
8284,SGP,2002,165.0,79.3,0.189,61345275904.0,1.3576,
8285,SGP,2003,153.0,79.4,0.153,59410624512.0,1.2766,
8286,SGP,2004,144.0,79.8,0.155,62367506432.0,1.2589,
8287,SGP,2005,138.0,80.4,0.151,70079471616.0,1.2602,13.7
8288,SGP,2006,135.0,80.7,0.129,80325869568.0,1.2796,
8289,SGP,2007,134.0,81.0,0.111,89949609984.0,1.2887,
8290,SGP,2008,135.0,81.2,0.099,104564342784.0,1.2795,
8291,SGP,2009,136.0,81.5,0.09,123510603776.0,1.2222,
8292,SGP,2010,138.0,81.7,0.085,153007210496.0,1.1606,29.71
8293,SGP,2011,139.0,82.0,0.086,171776720896.0,1.2009,
8294,SGP,2012,139.0,82.2,0.078,183120625664.0,1.2758,
8295,SGP,2013,139.0,82.5,0.07,192082853888.0,1.197,
8296,SGP,2014,139.0,82.7,0.061,186174668800.0,1.2454,
8297,SGP,2015,139.0,82.8,0.057,,1.2248,
8298,SGP,2016,137.0,83.0,0.048,,0.9974,
8299,SGP,2017,134.0,83.2,0.048,,0.9542,
8300,SGP,2018,128.0,83.5,0.049,,0.9455,
8301,SGP,2019,120.0,83.8,0.051,,0.9621,
8302,SGP,2020,112.0,82.9,0.04,,0.9957,
8303,SVK,1986,1542.0,70.9,,,2.195,
8304,SVK,1987,1450.0,71.1,,,2.1378,
8305,SVK,1988,1362.0,71.1,,,2.1314,
8306,SVK,1989,1280.0,70.9,,,2.0695,
8307,SVK,1990,1200.0,70.8,0.277,7149275136.0,2.0818,3.95
8308,SVK,1991,1122.0,70.9,0.282,8059009536.0,2.042,
8309,SVK,1992,1043.0,71.4,0.273,8792346624.0,1.9317,
8310,SVK,1993,965.0,71.9,0.263,10969620480.0,1.8642,
8311,SVK,1994,889.0,72.3,0.255,13120398336.0,1.6707,
8312,SVK,1995,815.0,72.3,0.242,16306205696.0,1.5271,5.01
8313,SVK,1996,746.0,72.7,0.235,17832679424.0,1.4703,
8314,SVK,1997,683.0,72.7,0.23,16895815680.0,1.4268,
8315,SVK,1998,627.0,72.6,0.225,18011406336.0,1.3748,
8316,SVK,1999,579.0,73.0,0.229,18798262272.0,1.327,
8317,SVK,2000,538.0,73.1,0.215,19242924032.0,1.2938,4.69
8318,SVK,2001,506.0,73.6,0.207,21328005120.0,1.2049,
8319,SVK,2002,481.0,73.8,0.19,23408588800.0,1.1886,
8320,SVK,2003,462.0,73.8,0.182,28621899776.0,1.2099,
8321,SVK,2004,448.0,74.2,0.191,31263635456.0,1.2477,
8322,SVK,2005,436.0,74.2,0.192,34371039232.0,1.2684,7.27
8323,SVK,2006,427.0,74.4,0.18,38255493120.0,1.2612,
8324,SVK,2007,418.0,74.5,0.182,43016585216.0,1.2738,
8325,SVK,2008,410.0,74.9,0.184,54438469632.0,1.3435,
8326,SVK,2009,402.0,75.2,0.192,56913461248.0,1.4327,
8327,SVK,2010,393.0,75.5,0.203,57763598336.0,1.4319,8.76
8328,SVK,2011,385.0,76.0,0.2,61115756544.0,1.4415,
8329,SVK,2012,377.0,76.2,0.186,58904842240.0,1.3525,
8330,SVK,2013,369.0,76.5,0.186,62705037312.0,1.3503,
8331,SVK,2014,363.0,76.8,0.189,60926603264.0,1.3748,
8332,SVK,2015,356.0,76.6,0.191,,1.4068,
8333,SVK,2016,350.0,77.2,0.192,,1.4795,
