,Code,Year,Deaths,Fertility,GDP ,GenderInequality,LifeExpectancy,tertiary_education
1851,BGR,2011,757.0,1.5126,,0.237,74.2,
1852,BGR,2012,705.0,1.4994,,0.226,74.4,
1853,BGR,2013,649.0,1.486,,0.213,74.8,
1854,BGR,2014,596.0,1.5313,,0.232,74.5,
1855,BGR,2015,549.0,1.5345,,0.218,74.6,
1856,BGR,2016,510.0,1.5449,,0.216,74.8,
1857,BGR,2017,475.0,1.5585,,0.208,74.8,
1858,BGR,2018,443.0,1.5584,,0.21,74.9,
1859,BGR,2019,412.0,1.5751,,0.205,75.1,
1860,BGR,2020,380.0,1.5809,,0.204,73.6,
1861,BGR,2021,,1.586,,0.21,71.8,
1862,BHR,1950,,7.1496,,,,
1863,BHR,1951,,7.1509,,,,
1864,BHR,1952,,7.1516,,,,
1865,BHR,1953,,7.163,,,,
1866,BHR,1954,,7.1683,,,,
1867,BHR,1955,,7.1568,,,40.6,
1868,BHR,1956,,7.1582,,,42.8,
1869,BHR,1957,,7.152,,,44.8,
1870,BHR,1958,,7.1943,,,46.7,
1871,BHR,1959,,7.1917,,,48.6,
1872,BHR,1960,,7.1517,,,50.3,
1873,BHR,1961,,7.1231,,,52.1,
1874,BHR,1962,,7.0962,,,53.7,
1875,BHR,1963,,7.068,,,55.3,
1876,BHR,1964,,7.0614,,,56.8,
1877,BHR,1965,,6.9958,,,58.2,
1878,BHR,1966,,6.9218,,,59.7,
1879,BHR,1967,,6.8284,,,61.0,
1880,BHR,1968,,6.7028,,,62.3,
1881,BHR,1969,688.0,6.5618,,,63.5,
1882,BHR,1970,622.0,6.4267,,,64.4,2.06
1883,BHR,1971,564.0,6.2843,70596056.0,,65.6,
1884,BHR,1972,515.0,6.1277,66504780.0,,66.4,
1885,BHR,1973,475.0,5.9615,147676272.0,,67.2,
1886,BHR,1974,442.0,5.7855,305717248.0,,67.9,
1887,BHR,1975,417.0,5.6245,339392384.0,,68.5,2.45
1888,BHR,1976,398.0,5.4642,598136896.0,,69.1,
1889,BHR,1977,384.0,5.3057,829467200.0,,69.6,
1890,BHR,1978,373.0,5.151,891512832.0,,70.0,
1891,BHR,1979,365.0,4.9713,980153344.0,,70.5,
1892,BHR,1980,358.0,4.801,1322166656.0,,70.8,3.39
1893,BHR,1981,352.0,4.6432,1725729024.0,,71.2,
1894,BHR,1982,348.0,4.5368,2086995712.0,,71.5,
1895,BHR,1983,344.0,4.4395,2464143104.0,,71.7,
1896,BHR,1984,340.0,4.3229,2936246272.0,,72.0,
1897,BHR,1985,336.0,4.2776,2845698560.0,,72.1,6.28
1898,BHR,1986,333.0,4.2203,2082333824.0,,72.3,
1899,BHR,1987,332.0,4.089,2075669248.0,,72.4,
1900,BHR,1988,331.0,3.9653,2081374848.0,,72.4,
1901,BHR,1989,331.0,3.8967,2361305856.0,,72.6,
1902,BHR,1990,329.0,3.758,2382118912.0,,72.7,8.53
1903,BHR,1991,324.0,3.5928,2617467904.0,,72.8,
1904,BHR,1992,314.0,3.5195,2707032576.0,,73.0,
1905,BHR,1993,298.0,3.4153,3467313408.0,,73.4,
1906,BHR,1994,277.0,3.2625,3637989888.0,,73.5,
1907,BHR,1995,255.0,3.1272,3706620672.0,,73.8,9.17
1908,BHR,1996,233.0,3.0065,3911036928.0,,74.4,
1909,BHR,1997,214.0,2.9362,3878321664.0,,74.5,
1910,BHR,1998,199.0,2.8886,3733912832.0,,74.6,
1911,BHR,1999,189.0,2.8691,4092162048.0,,75.0,
1912,BHR,2000,182.0,2.7777,5989956096.0,,75.5,9.08
1913,BHR,2001,178.0,2.6639,6235367936.0,,75.9,
1914,BHR,2002,177.0,2.6901,6426795008.0,,76.1,
1915,BHR,2003,177.0,2.7268,6783018496.0,,76.3,
1916,BHR,2004,177.0,2.7104,7182358528.0,,76.6,
1917,BHR,2005,177.0,2.6194,8782768128.0,,76.9,8.8
1918,BHR,2006,176.0,2.4548,10057256960.0,0.301,77.2,
1919,BHR,2007,174.0,2.2888,10860046336.0,0.261,77.6,
1920,BHR,2008,171.0,2.1715,13985842176.0,0.263,78.1,
1921,BHR,2009,167.0,2.087,,0.268,78.5,
1922,BHR,2010,164.0,2.0528,,0.252,78.7,7.76
1923,BHR,2011,163.0,2.0933,,0.227,78.9,
1924,BHR,2012,161.0,2.1608,,0.241,79.1,
1925,BHR,2013,161.0,2.1642,,0.242,79.2,
1926,BHR,2014,161.0,2.1583,,0.23,79.3,
1927,BHR,2015,161.0,2.1311,,0.238,79.4,
1928,BHR,2016,160.0,2.0725,,0.236,79.6,
1929,BHR,2017,158.0,2.006,,0.228,79.7,
1930,BHR,2018,155.0,1.9295,,0.2,79.9,
1931,BHR,2019,152.0,1.8574,,0.186,80.0,
1932,BHR,2020,149.0,1.8321,,0.185,79.2,
1933,BHR,2021,,1.811,,0.181,78.8,
1934,BHS,1950,,4.67,,,60.0,
1935,BHS,1951,,4.6167,,,60.4,
1936,BHS,1952,,4.6406,,,60.8,
1937,BHS,1953,,4.6312,,,61.1,
1938,BHS,1954,,4.6533,,,61.4,
1939,BHS,1955,,4.6965,,,61.6,
1940,BHS,1956,,4.7345,,,61.8,
1941,BHS,1957,,4.7452,,,62.1,
1942,BHS,1958,,4.7719,,,62.3,
1943,BHS,1959,,4.7872,,,62.6,
1944,BHS,1960,,4.8182,60643688.0,,62.9,
1945,BHS,1961,,4.8662,67891520.0,,63.2,
1946,BHS,1962,,4.7986,75804608.0,,63.4,
1947,BHS,1963,,4.7293,84908168.0,,63.7,
1948,BHS,1964,,4.6388,95237200.0,,64.0,
1949,BHS,1965,,4.5425,107282960.0,,64.4,
1950,BHS,1966,,4.4384,121428624.0,,64.7,
1951,BHS,1967,,4.3681,141291168.0,,64.9,
1952,BHS,1968,,4.28,185375984.0,,65.3,
1953,BHS,1969,,4.1824,220057376.0,,65.6,
1954,BHS,1970,,4.0686,224343168.0,,65.9,
1955,BHS,1971,,3.9739,235621520.0,,66.2,
1956,BHS,1972,,3.8899,236590432.0,,66.4,
1957,BHS,1973,148.0,3.7396,273841920.0,,66.5,
1958,BHS,1974,151.0,3.5263,270512896.0,,67.0,
1959,BHS,1975,152.0,3.2592,269506848.0,,67.2,
1960,BHS,1976,153.0,3.2205,357335040.0,,67.8,
1961,BHS,1977,153.0,3.1704,408742944.0,,67.9,
1962,BHS,1978,154.0,3.0632,434100768.0,,67.6,
1963,BHS,1979,155.0,2.9829,538191936.0,,67.4,
1964,BHS,1980,158.0,2.9007,574572864.0,,67.5,
1965,BHS,1981,161.0,2.8525,709884864.0,,67.7,
1966,BHS,1982,163.0,2.8019,903493120.0,,68.4,
1967,BHS,1983,166.0,2.7371,1143171456.0,,69.2,
1968,BHS,1984,167.0,2.6846,1534513280.0,,69.4,
1969,BHS,1985,166.0,2.6303,1808396032.0,,69.3,
1970,BHS,1986,164.0,2.5869,1686732032.0,,69.3,
1971,BHS,1987,159.0,2.5286,1660769664.0,,68.9,
1972,BHS,1988,154.0,2.4778,1584138880.0,,69.2,
1973,BHS,1989,148.0,2.4839,1871411712.0,,69.6,
1974,BHS,1990,143.0,2.5272,1783018368.0,0.404,70.1,
1975,BHS,1991,138.0,2.6038,1764074368.0,0.407,69.6,
1976,BHS,1992,132.0,2.7925,1771427200.0,0.418,70.7,
1977,BHS,1993,127.0,2.7278,2061612544.0,0.418,70.7,
1978,BHS,1994,121.0,2.4822,2129518592.0,0.411,70.9,
1979,BHS,1995,114.0,2.5042,2172847616.0,0.404,70.8,
1980,BHS,1996,108.0,2.3597,2313217536.0,0.401,70.7,
1981,BHS,1997,102.0,2.3992,3030430464.0,0.396,71.1,
1982,BHS,1998,96.0,2.335,3232586496.0,0.392,71.5,
1983,BHS,1999,92.0,2.1334,3720686080.0,0.385,71.8,
1984,BHS,2000,88.0,2.0966,4182075136.0,0.383,72.0,
1985,BHS,2001,86.0,2.0875,4526824448.0,0.384,72.1,
1986,BHS,2002,84.0,1.998,4642534912.0,0.382,72.2,
1987,BHS,2003,84.0,1.9214,4256262144.0,0.381,72.4,
1988,BHS,2004,84.0,1.9318,3874826496.0,0.361,72.5,
1989,BHS,2005,84.0,2.0495,4238406656.0,0.361,72.8,
1990,BHS,2006,84.0,1.7861,4329193472.0,0.349,72.9,
1991,BHS,2007,84.0,1.8521,4157601280.0,0.356,72.7,
1992,BHS,2008,84.0,1.9902,4485897216.0,0.359,72.7,
1993,BHS,2009,83.0,2.0092,5020076544.0,0.375,72.6,
1994,BHS,2010,82.0,1.8347,5118914048.0,0.369,72.7,
1995,BHS,2011,80.0,1.7388,4924316160.0,0.362,72.6,
1996,BHS,2012,79.0,1.7441,5212806144.0,0.372,72.8,
1997,BHS,2013,77.0,1.5101,5393461760.0,0.355,73.0,
1998,BHS,2014,76.0,1.6731,5172085760.0,0.365,73.4,
1999,BHS,2015,74.0,1.576,,0.356,73.1,
2000,BHS,2016,73.0,1.4956,,0.349,73.5,
2001,BHS,2017,71.0,1.4263,,0.326,73.6,
2002,BHS,2018,70.0,1.4117,,0.325,73.8,
2003,BHS,2019,121.0,1.3979,,0.324,71.2,
2004,BHS,2020,66.0,1.3941,,0.325,72.7,
2005,BHS,2021,,1.3889,,0.329,71.6,
2006,BIH,1950,,5.1202,,,,
2007,BIH,1951,,4.9927,,,,
2008,BIH,1952,,4.9873,,,51.2,
2009,BIH,1953,,4.8893,,,52.6,
2010,BIH,1954,,4.7579,,,54.2,
2011,BIH,1955,,4.5635,,,55.5,
2012,BIH,1956,,4.366,,,56.7,
2013,BIH,1957,,4.1622,,,57.9,
2014,BIH,1958,,4.0585,,,59.1,
2015,BIH,1959,,3.9744,,,60.0,
2016,BIH,1960,,3.9071,,,61.0,
2017,BIH,1961,,3.8262,,,61.9,
2018,BIH,1962,,3.7375,,,62.5,
2019,BIH,1963,,3.6438,,,63.3,
2020,BIH,1964,,3.5382,,,63.9,
2021,BIH,1965,,3.4394,,,64.6,
2022,BIH,1966,,3.3079,,,65.2,
2023,BIH,1967,,3.1708,,,65.6,
2024,BIH,1968,,3.0474,,,65.9,
2025,BIH,1969,,2.9408,,,66.2,
2026,BIH,1970,,2.8282,,,66.7,
2027,BIH,1971,,2.7482,,,67.2,
2028,BIH,1972,,2.6639,,,67.7,
2029,BIH,1973,,2.5559,,,68.2,
2030,BIH,1974,,2.451,,,68.9,
2031,BIH,1975,,2.3599,,,69.4,
2032,BIH,1976,,2.2705,,,69.6,
2033,BIH,1977,,2.1755,,,70.0,
2034,BIH,1978,,2.0951,,,70.1,
2035,BIH,1979,,2.0386,,,70.3,
2036,BIH,1980,,2.0343,,,70.5,
2037,BIH,1981,,2.0731,,,70.7,
2038,BIH,1982,,2.0952,,,70.9,
2039,BIH,1983,,2.0854,,,71.1,
2040,BIH,1984,,2.051,,,71.0,
2041,BIH,1985,,2.0025,,,70.8,
2042,BIH,1986,,1.9514,,,71.2,
2043,BIH,1987,,1.9106,,,71.7,
2044,BIH,1988,,1.8728,,,71.8,
2045,BIH,1989,,1.8207,,,71.8,
2046,BIH,1990,,1.7938,,,72.3,
2047,BIH,1991,1067.0,1.7985,,,72.1,
2048,BIH,1992,,1.773,,,51.8,
2049,BIH,1993,,1.741,,,51.5,
2050,BIH,1994,,1.7052,820575232.0,,67.2,
2051,BIH,1995,750.0,1.6755,1182787584.0,,70.3,
2052,BIH,1996,629.0,1.6505,1785738112.0,,73.4,
2053,BIH,1997,571.0,1.6768,2242877696.0,,73.7,
2054,BIH,1998,516.0,1.5543,2485762048.0,,73.9,
2055,BIH,1999,467.0,1.3701,2896048128.0,,75.1,
2056,BIH,2000,424.0,1.283,3639075840.0,,74.5,
2057,BIH,2001,389.0,1.2319,3993564928.0,0.351,75.1,
2058,BIH,2002,362.0,1.2297,4437851136.0,0.346,74.6,
2059,BIH,2003,342.0,1.2197,5126403072.0,0.281,75.8,
2060,BIH,2004,326.0,1.2191,5474274816.0,0.279,76.1,
2061,BIH,2005,313.0,1.2034,6173803520.0,0.271,75.4,
2062,BIH,2006,300.0,1.186,6992789504.0,0.268,76.2,
2063,BIH,2007,287.0,1.2516,7884614656.0,0.267,76.2,
2064,BIH,2008,274.0,1.2755,10390541312.0,0.253,76.8,
2065,BIH,2009,259.0,1.2994,11298180096.0,0.223,77.0,
2066,BIH,2010,246.0,1.2758,11107609600.0,0.222,77.1,
2067,BIH,2011,233.0,1.2163,11626512384.0,0.188,77.0,
2068,BIH,2012,221.0,1.2903,10893072384.0,0.185,77.2,
2069,BIH,2013,210.0,1.2756,11612592128.0,0.173,76.3,
2070,BIH,2014,201.0,1.2623,11256055808.0,0.167,75.7,
2071,BIH,2015,192.0,1.289,,0.165,76.2,
2072,BIH,2016,184.0,1.324,,0.167,76.8,
2073,BIH,2017,175.0,1.3547,,0.162,76.9,
2074,BIH,2018,167.0,1.384,,0.162,77.1,
2075,BIH,2019,158.0,1.3685,,0.146,77.2,
2076,BIH,2020,150.0,1.3587,,0.138,76.2,
2077,BIH,2021,,1.3498,,0.136,75.3,
2078,BLM,1950,,,,,54.0,
2079,BLM,1951,,,,,55.0,
2080,BLM,1952,,,,,57.9,
2081,BLM,1953,,,,,57.7,
2082,BLM,1954,,,,,58.3,
2083,BLM,1955,,,,,58.8,
2084,BLM,1956,,,,,58.3,
2085,BLM,1957,,,,,59.5,
2086,BLM,1958,,,,,60.0,
2087,BLM,1959,,,,,59.9,
2088,BLM,1960,,,,,60.1,
2089,BLM,1961,,,,,59.7,
2090,BLM,1962,,,,,60.6,
2091,BLM,1963,,,,,62.3,
2092,BLM,1964,,,,,62.3,
2093,BLM,1965,,,,,60.3,
2094,BLM,1966,,,,,62.1,
2095,BLM,1967,,,,,62.8,
2096,BLM,1968,,,,,62.9,
2097,BLM,1969,,,,,64.4,
2098,BLM,1970,,,,,66.0,
2099,BLM,1971,,,,,66.0,
2100,BLM,1972,,,,,66.6,
2101,BLM,1973,,,,,67.2,
2102,BLM,1974,,,,,67.7,
2103,BLM,1975,,,,,68.2,
2104,BLM,1976,,,,,68.7,
2105,BLM,1977,,,,,69.0,
2106,BLM,1978,,,,,69.4,
2107,BLM,1979,,,,,69.9,
2108,BLM,1980,,,,,70.4,
2109,BLM,1981,,,,,71.1,
2110,BLM,1982,,,,,73.0,
2111,BLM,1983,,,,,72.6,
2112,BLM,1984,,,,,72.7,
2113,BLM,1985,,,,,72.5,
2114,BLM,1986,,,,,73.3,
2115,BLM,1987,,,,,73.4,
2116,BLM,1988,,,,,74.0,
2117,BLM,1989,,,,,74.0,
2118,BLM,1990,,,,,74.2,
2119,BLM,1991,,,,,75.7,
2120,BLM,1992,,,,,75.2,
2121,BLM,1993,,,,,75.4,
2122,BLM,1994,,,,,75.6,
2123,BLM,1995,,,,,75.9,
2124,BLM,1996,,,,,76.1,
2125,BLM,1997,,,,,76.3,
2126,BLM,1998,,,,,76.5,
2127,BLM,1999,,,,,76.7,
2128,BLM,2000,,,,,76.9,
2129,BLM,2001,,,,,77.0,
2130,BLM,2002,,,,,77.2,
2131,BLM,2003,,,,,77.4,
2132,BLM,2004,,,,,77.6,
2133,BLM,2005,,,,,77.7,
2134,BLM,2006,,,,,77.9,
2135,BLM,2007,,,,,78.0,
2136,BLM,2008,,,,,78.2,
2137,BLM,2009,,,,,78.4,
2138,BLM,2010,,,,,78.5,
2139,BLM,2011,,,,,78.7,
2140,BLM,2012,,,,,80.0,
2141,BLM,2013,,,,,79.1,
2142,BLM,2014,,,,,79.3,
2143,BLM,2015,,,,,79.5,
2144,BLM,2016,,,,,79.6,
2145,BLM,2017,,,,,78.5,
2146,BLM,2018,,,,,79.9,
2147,BLM,2019,,,,,80.1,
2148,BLM,2020,,,,,80.2,
2149,BLM,2021,,,,,80.4,
2150,BLR,1950,,2.5022,,,,
2151,BLR,1951,,2.5342,,,,
2152,BLR,1952,,2.5931,,,,
2153,BLR,1953,,2.642,,,,
2154,BLR,1954,,2.6808,,,,
2155,BLR,1955,,2.7095,,,,
2156,BLR,1956,,2.7278,,,65.4,
2157,BLR,1957,,2.7357,,,66.4,
2158,BLR,1958,,2.733,,,68.2,
2159,BLR,1959,,2.7189,,,68.3,
2160,BLR,1960,,2.6933,,,69.8,
2161,BLR,1961,,2.6744,,,70.3,
2162,BLR,1962,,2.6122,,,70.0,
2163,BLR,1963,,2.5011,,,70.2,
2164,BLR,1964,,2.3477,,,71.2,
2165,BLR,1965,,2.2786,,,71.1,
2166,BLR,1966,,2.2607,,,71.3,
2167,BLR,1967,,2.2768,,,71.5,
2168,BLR,1968,,2.2879,,,71.3,
2169,BLR,1969,,2.2825,,,71.5,
2170,BLR,1970,,2.3474,,,71.2,
2171,BLR,1971,,2.3636,,,71.5,
2172,BLR,1972,,2.325,,,71.3,
2173,BLR,1973,,2.2559,,,71.5,
2174,BLR,1974,,2.2497,,,71.3,
2175,BLR,1975,,2.1676,,,70.9,
2176,BLR,1976,,2.1433,,,70.8,
2177,BLR,1977,,2.1163,,,70.7,
2178,BLR,1978,,2.0866,,,70.5,
2179,BLR,1979,,2.0527,,,70.3,
2180,BLR,1980,,2.0297,,,70.3,
2181,BLR,1981,,2.0165,,,70.3,
2182,BLR,1982,,2.0426,,,70.5,
2183,BLR,1983,,2.0863,,,70.2,
2184,BLR,1984,,2.0923,,,69.9,
2185,BLR,1985,2858.0,2.073,,,70.0,
2186,BLR,1986,2763.0,2.1783,,,70.6,
2187,BLR,1987,2645.0,2.1015,,,70.6,
2188,BLR,1988,2514.0,2.1194,,,70.5,
2189,BLR,1989,2378.0,2.0319,,,70.0,
2190,BLR,1990,2253.0,1.9188,9782158336.0,,69.9,
2191,BLR,1991,2148.0,1.8084,10100458496.0,,69.7,
2192,BLR,1992,2057.0,1.76,9698795520.0,,69.4,
2193,BLR,1993,1964.0,1.6295,10855052288.0,,68.6,
2194,BLR,1994,1863.0,1.5368,9756709888.0,,69.2,
2195,BLR,1995,1754.0,1.4177,8854013952.0,,68.8,
2196,BLR,1996,1637.0,1.35,9458529280.0,,68.9,
2197,BLR,1997,1516.0,1.2662,8630144000.0,,68.7,
2198,BLR,1998,1390.0,1.3035,9191417856.0,,68.6,
2199,BLR,1999,1265.0,1.312,7502276096.0,,68.4,
2200,BLR,2000,1150.0,1.3161,8418182656.0,,69.2,
2201,BLR,2001,1051.0,1.2859,8582337536.0,,68.9,
2202,BLR,2002,968.0,1.2496,9738070016.0,,68.5,
2203,BLR,2003,904.0,1.242,10917579776.0,,68.9,
2204,BLR,2004,853.0,1.2463,12639472640.0,0.176,69.4,
2205,BLR,2005,808.0,1.2543,16615489536.0,0.164,69.4,
2206,BLR,2006,761.0,1.2934,20088268800.0,0.158,70.0,
2207,BLR,2007,713.0,1.3753,22627551232.0,0.158,70.8,
2208,BLR,2008,669.0,1.4312,33047119872.0,0.153,70.9,
2209,BLR,2009,630.0,1.521,31587971072.0,0.156,71.1,
2210,BLR,2010,596.0,1.4985,35737829376.0,0.151,71.1,
2211,BLR,2011,566.0,1.5228,37282807808.0,0.151,71.5,
2212,BLR,2012,540.0,1.6219,40271568896.0,0.159,72.6,
2213,BLR,2013,515.0,1.6816,46757695488.0,0.157,73.0,
2214,BLR,2014,492.0,1.7104,46250655744.0,0.149,73.6,
2215,BLR,2015,467.0,1.7352,,0.139,74.0,
2216,BLR,2016,440.0,1.7231,,0.121,74.3,
2217,BLR,2017,411.0,1.5503,,0.111,74.5,
2218,BLR,2018,380.0,1.4566,,0.105,74.6,
2219,BLR,2019,348.0,1.4636,,0.103,74.2,
2220,BLR,2020,319.0,1.4742,,0.104,72.5,
2221,BLR,2021,,1.483,,0.104,72.4,
2222,BLZ,1950,,6.69,,,50.4,
2223,BLZ,1951,,6.68,,,50.8,
2224,BLZ,1952,,6.66,,,51.3,
2225,BLZ,1953,,6.64,,,51.9,
2226,BLZ,1954,,6.62,,,53.0,
2227,BLZ,1955,,6.6,,,53.4,
2228,BLZ,1956,,6.58,,,54.2,
2229,BLZ,1957,,6.56,,,55.2,
2230,BLZ,1958,,6.54,,,56.3,
2231,BLZ,1959,,6.52,,,57.3,
2232,BLZ,1960,,6.5,10025890.0,,58.2,
2233,BLZ,1961,,6.48,10701791.0,,53.4,
2234,BLZ,1962,,6.46,11377717.0,,59.0,
2235,BLZ,1963,,6.44,12053618.0,,59.6,
2236,BLZ,1964,,6.42,12926644.0,,60.1,
2237,BLZ,1965,,6.3998,14310696.0,,60.6,
2238,BLZ,1966,,6.3793,15859148.0,,61.0,
2239,BLZ,1967,,6.3584,17156188.0,,61.5,
2240,BLZ,1968,,6.3373,18712590.0,,62.2,
2241,BLZ,1969,,6.3164,19710596.0,,62.8,
2242,BLZ,1970,,6.2986,22180658.0,,63.5,0.55
2243,BLZ,1971,,6.2878,24329470.0,,64.2,
2244,BLZ,1972,458.0,6.2843,26450764.0,,64.5,
2245,BLZ,1973,448.0,6.2854,31977570.0,,64.6,
2246,BLZ,1974,440.0,6.2865,44151420.0,,65.0,
2247,BLZ,1975,431.0,6.2784,53370812.0,,65.9,0.7
2248,BLZ,1976,422.0,6.2503,53929060.0,,66.3,
2249,BLZ,1977,413.0,6.195,67445448.0,,66.5,
2250,BLZ,1978,404.0,6.1089,71081128.0,,66.9,
2251,BLZ,1979,393.0,5.9924,71677072.0,,67.4,
2252,BLZ,1980,383.0,5.8486,83799952.0,,67.8,0.78
2253,BLZ,1981,371.0,5.684,95994952.0,,68.1,
2254,BLZ,1982,360.0,5.5971,102611128.0,,68.0,
2255,BLZ,1983,348.0,5.3932,124688024.0,,68.1,
2256,BLZ,1984,336.0,5.1868,158556096.0,,68.6,
2257,BLZ,1985,322.0,5.0204,162979296.0,,69.5,2.16
2258,BLZ,1986,309.0,4.9221,155438576.0,,69.7,
2259,BLZ,1987,296.0,4.8198,169228416.0,,70.2,
2260,BLZ,1988,281.0,4.7831,177027344.0,,70.8,
2261,BLZ,1989,267.0,4.7623,221947472.0,,70.7,
2262,BLZ,1990,253.0,4.6984,232620240.0,0.548,70.7,3.4
2263,BLZ,1991,239.0,4.4826,252163328.0,0.555,70.2,
2264,BLZ,1992,227.0,4.3476,295279168.0,0.558,70.0,
2265,BLZ,1993,216.0,4.1984,373289408.0,0.557,70.0,
2266,BLZ,1994,206.0,3.9988,379552000.0,0.553,70.3,
2267,BLZ,1995,198.0,3.9482,392963136.0,0.547,69.9,3.43
2268,BLZ,1996,191.0,3.8516,411100096.0,0.537,69.8,
2269,BLZ,1997,185.0,3.8541,399678784.0,0.531,69.2,
2270,BLZ,1998,179.0,3.7852,416030176.0,0.526,68.6,
2271,BLZ,1999,175.0,3.7136,452870368.0,0.513,68.8,
2272,BLZ,2000,171.0,3.6339,549942464.0,0.511,68.6,3.33
2273,BLZ,2001,167.0,3.5538,605642304.0,0.509,68.4,
2274,BLZ,2002,164.0,3.4655,622220032.0,0.501,68.8,
2275,BLZ,2003,162.0,3.321,606561664.0,0.514,68.9,
2276,BLZ,2004,159.0,3.2073,577776512.0,0.495,69.2,
2277,BLZ,2005,157.0,3.1286,612809280.0,0.49,69.4,3.2
2278,BLZ,2006,154.0,2.9818,661664000.0,0.478,70.1,
2279,BLZ,2007,151.0,2.8741,644977088.0,0.46,70.7,
2280,BLZ,2008,148.0,2.7989,744485568.0,0.468,71.2,
2281,BLZ,2009,145.0,2.7011,858218304.0,0.462,71.8,
2282,BLZ,2010,142.0,2.6056,904182528.0,0.455,72.3,3.18
2283,BLZ,2011,139.0,2.5846,927918080.0,0.453,72.7,
2284,BLZ,2012,135.0,2.5554,996174592.0,0.437,73.2,
2285,BLZ,2013,130.0,2.5303,1039978880.0,0.433,73.7,
2286,BLZ,2014,125.0,2.4907,1043996096.0,0.426,73.3,
2287,BLZ,2015,119.0,2.4377,,0.418,73.2,
2288,BLZ,2016,114.0,2.3938,,0.41,73.4,
2289,BLZ,2017,108.0,2.3604,,0.414,73.6,
2290,BLZ,2018,102.0,2.3447,,0.415,73.7,
2291,BLZ,2019,98.0,2.1058,,0.406,73.9,
2292,BLZ,2020,93.0,1.9986,,0.387,72.9,
2293,BLZ,2021,,2.0104,,0.364,70.5,
2294,BMU,1950,,3.5663,,,54.7,
2295,BMU,1951,,3.5549,,,,
2296,BMU,1952,,3.5454,,,55.3,
2297,BMU,1953,,3.5429,,,57.2,
2298,BMU,1954,,3.5313,,,56.8,
2299,BMU,1955,,3.5232,,,59.3,
2300,BMU,1956,,3.5144,,,66.2,
2301,BMU,1957,,3.5077,,,65.9,
2302,BMU,1958,,3.5372,,,67.3,
2303,BMU,1959,,3.5093,,,66.9,
2304,BMU,1960,,3.5097,30166676.0,,67.2,
2305,BMU,1961,,3.4826,31875008.0,,64.1,
2306,BMU,1962,,3.443,33625008.0,,63.8,
2307,BMU,1963,,3.4678,34416680.0,,63.8,
2308,BMU,1964,,3.2316,38416676.0,,67.6,
2309,BMU,1965,,3.0744,40835392.0,,67.8,
2310,BMU,1966,,2.8258,47919084.0,,63.4,
2311,BMU,1967,,2.6451,56163256.0,,68.4,
2312,BMU,1968,,2.5248,62500052.0,,68.5,
2313,BMU,1969,,2.4316,68708392.0,,68.2,
2314,BMU,1970,,2.3578,77625064.0,,69.5,
2315,BMU,1971,,2.2986,86745208.0,,68.5,
2316,BMU,1972,,2.2107,94251808.0,,70.0,
2317,BMU,1973,,2.116,110002080.0,,71.9,
2318,BMU,1974,,1.9884,133716528.0,,72.4,
2319,BMU,1975,,1.8421,155954144.0,,72.6,
2320,BMU,1976,,1.834,214979808.0,,71.9,
2321,BMU,1977,,1.651,256252576.0,,72.1,
2322,BMU,1978,,1.5406,248132080.0,,72.9,
2323,BMU,1979,,1.6276,244212016.0,,73.3,
2324,BMU,1980,,1.6128,263899904.0,,73.5,
2325,BMU,1981,,1.5399,367806464.0,,73.7,
2326,BMU,1982,,1.5754,449657152.0,,73.7,
2327,BMU,1983,,1.7515,586759424.0,,74.1,
2328,BMU,1984,,1.6184,741056128.0,,74.5,
2329,BMU,1985,,1.7263,810026240.0,,73.3,
2330,BMU,1986,,1.6974,800558144.0,,73.4,
2331,BMU,1987,,1.7152,793363328.0,,74.0,
2332,BMU,1988,,1.7723,795526848.0,,74.9,
2333,BMU,1989,,1.7337,917676224.0,,74.3,
2334,BMU,1990,,1.6866,896803008.0,,74.5,
2335,BMU,1991,,1.7292,927012800.0,,74.9,
2336,BMU,1992,,1.7078,957163328.0,,73.8,
2337,BMU,1993,,1.6906,1213737728.0,,74.5,
2338,BMU,1994,,1.6838,1220052864.0,,73.6,
2339,BMU,1995,,1.679,1286821248.0,,76.1,
2340,BMU,1996,,1.6976,1727631744.0,,78.2,
2341,BMU,1997,,1.6917,1791476352.0,,78.0,
2342,BMU,1998,,1.799,1890420736.0,,79.9,
2343,BMU,1999,,1.8071,2054689024.0,,79.1,
2344,BMU,2000,,1.7673,2300184576.0,,78.9,
2345,BMU,2001,,1.8839,2556665856.0,,79.9,
2346,BMU,2002,,1.8166,2627009024.0,,80.6,
2347,BMU,2003,,1.8113,2564129280.0,,79.3,
2348,BMU,2004,,1.7801,2449455360.0,,81.1,
2349,BMU,2005,,1.708,2677464832.0,,77.9,
2350,BMU,2006,,1.73,2942601216.0,,77.6,
2351,BMU,2007,,1.91,2946180096.0,,79.4,
2352,BMU,2008,,1.81,3323592960.0,,78.6,
2353,BMU,2009,,1.81,3727224320.0,,80.0,
2354,BMU,2010,,1.74,3717664256.0,,80.5,
2355,BMU,2011,,1.57,3464463872.0,,81.4,
2356,BMU,2012,,1.57,3505521152.0,,81.3,
2357,BMU,2013,,1.59,3565284864.0,,80.0,
2358,BMU,2014,,1.42,,,79.5,
2359,BMU,2015,,1.44,,,80.9,
2360,BMU,2016,,1.44,,,80.6,
2361,BMU,2017,,1.4,,,82.4,
2362,BMU,2018,,1.3065,,,80.8,
