AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population
4.97161,,,5055.09784,341689.0,0.377684867300422,16.6,6.9,2.8818254254,71.9658536585366,0.106931037814996,14.4,0.694240135210974,57.553,0.924,0.897,7.25,34.745,12.9151401519775,,,1201805.0
4.9588,,,6073.442659,407072.0,0.375768917146711,15.9,7.0,3.225827797,72.1170731707317,0.111967619852748,13.8,0.723661765578573,57.665,0.924,0.897,7.12,34.427,17.9227199554443,,,1208992.0
5.05302,,,6869.358258,466380.0,0.3715820335816679,15.7,6.9,2.8790755371,72.2658536585366,0.102049362306498,13.5,0.627103982385528,57.777,0.924,0.897,7.99,33.634,17.3871002197266,,,1215668.0
4.76718,,,6775.278499,432789.0,0.367395150016625,15.3,7.0,3.0277984632,72.4321951219512,0.0988507359266383,13.4,0.592099659929956,57.888,0.919,0.897,7.36,32.465,17.0881309509277,,,1222010.0
4.90638,,,7028.810755,395378.0,0.367075132896023,14.3,7.4,4.0713661632,72.4321951219512,0.0994891213669757,13.2,0.466403525955087,58.0,0.919,0.898,7.3,32.229,15.1761703491211,,,1228089.0
4.37599,,,8150.150144,395934.0,0.366755115775421,13.7,6.9,3.6470025691,72.5707317073171,0.0967054232725579,13.0,0.455526400702738,58.111,0.919,0.898,6.84,32.563,14.1832799911499,,,1233890.0
4.07483,,,9990.356849,458830.0,0.3624587023616,13.2,7.2,3.8732729641,72.5707317073171,0.0884168973933337,12.7,0.361630847401639,58.223,0.919,0.898,6.12,31.695,14.0394401550293,,,1239262.0
3.88067,,,9128.843109,409924.0,0.358931747333586,12.3,7.4,3.0546722015,72.8824390243903,0.0942078094259949,12.5,0.265537672832765,58.334,0.919,0.898,6.28,29.783,13.2472295761108,,,1243996.0
3.64176,,,10003.67069,401361.0,0.35130800753907,12.0,7.3,2.6443303554,72.9673170731707,0.103264760853351,12.5,0.237886692890185,58.445,0.934,0.923,8.3,28.838,14.5731496810913,,,1247953.0
3.70364,,,11518.41343,440408.0,0.441312498676062,11.7,7.3,2.5578023362,73.2668292682927,0.082227721379649,12.6,0.160140420765724,58.556,0.937,0.929,7.36,28.228,13.846170425415,,,1251074.0
3.65731,,,11668.696526,433286.0,0.435733644737645,11.5,7.4,2.2337651148,73.8634146341464,0.0942246051634266,13.0,0.277321025514609,58.668,0.937,0.929,8.32,28.01,14.9606199264526,,,1253489.0
3.37544,,,12129.658758,436433.0,0.424834102283058,10.9,7.5,2.7878272312,74.0170731707317,0.0880208047595132,13.1,0.220398691741504,58.778,0.919,0.913,8.01,19.116,14.7890100479126,,,1255458.0
3.2592,,,12803.438965,408754.0,0.41955952962342,10.6,7.7,1.5111134441,74.1943902439024,0.10102956215844,12.9,0.181061469451535,58.889,0.918,0.902,10.53,18.357,20.905179977417,,,1257351.0
3.15396,,,11692.287066,335659.0,0.422342760134156,10.1,7.7,1.6673852303,74.3531707317073,0.10498172922229,12.8,0.132433082605329,59.0,0.905,0.918,9.46,25.358,19.4570903778076,,,1259457.0
3.18791,,,12232.469392,338129.0,0.424321086261981,10.4,8.1,1.6641967873,74.3948780487805,0.0943948527646006,12.8,0.0687231379365168,59.09,0.905,0.918,10.2,25.29,19.9624996185303,,,1261870.0
3.09578,,,13259.348214,359017.0,0.493322874888386,10.7,8.0,2.6097333564,74.5146341463415,0.08619929424053,13.2,0.0901868114668421,59.159,0.879,0.914,10.2,25.164,19.9340991973877,,,1264497.0
2.78463,,,14181.930162,324136.0,0.495221933709592,10.2,8.5,2.9198600992,74.4163414634146,0.08619929424053,13.7,0.0545472669534157,59.207,0.899,0.925,10.2,25.164,19.647819519043,,,1267184.0
2.85809,,,14045.808217,319949.0,0.495221933709592,10.2,8.6,2.9198600992,74.2358536585366,0.08619929424053,14.3,0.0322400432027594,59.234,0.898,0.914,10.2,25.164,18.676929473877,,,1269670.0
3.41028,,,10920.598909,277944.0,0.495221933709592,10.6,8.7,2.9198600992,74.1770731707317,0.08619929424053,14.8,0.0022911760884401,59.24,0.898,0.914,10.2,25.164,18.676929473877,,,1271767.0
3.40327,0.651219,8801.237,707909.864022,26747200.0,0.532968186005589,23.85,4.737,10.856437642,74.658,0.169092575350732,23.8,1.4410967038977,25.278,0.623,0.789,9.9,27.008,19.6461296081543,80.0,37.61,98899845.0
3.40327,0.651219,8801.237,756702.925694,29213132.0,0.516583312898974,23.43,4.703,10.254426223,74.658,0.164263789382735,22.8,1.40395986845276,24.955,0.625,0.789,10.26,26.104,20.6242809295654,79.36,36.79,100298152.0
3.27828,0.651219,8801.237,772109.710671,27988478.0,0.509622831843045,23.009,4.689,9.9208569732,74.922,0.163602085175924,21.9,1.37302085830616,24.635,0.625,0.816,10.43,25.075,21.4649105072021,78.66,37.3,101684764.0
3.38749,0.651219,8726.476,729335.024013,28010656.0,0.496480941624097,22.584,4.7,9.785506585,75.118,0.159239258458201,21.0,1.36378023068234,24.318,0.625,0.816,10.69,24.975,22.4718704223633,77.84,36.75,103081020.0
3.33919,0.589275,8641.744,782242.912348,30087088.0,0.48019318999953,22.158,4.734,8.9259971211,75.243,0.151317554547932,20.2,1.38146893230283,24.003,0.625,0.816,12.07,24.9,22.0538291931152,78.1,38.52,104514934.0
3.0732,0.59177,8539.014,877476.892365,31502066.0,0.466043403673066,21.741,4.792,9.358974931,75.3,0.147464017530559,19.5,1.4158169793862,23.692,0.625,0.816,11.14,25.803,21.9037895202637,77.61,39.31,106005199.0
3.07583,0.502528,8700.347,975383.402913,34703273.0,0.619251644560968,21.343,4.869,9.7173530477,75.296,0.138527177081453,18.8,1.4562132376675,23.384,0.613,0.805,10.73,25.982,20.8243198394775,78.0,40.47,107560155.0
3.18171,0.502568,8855.769,1052697.085016,38595108.0,0.618213512530518,20.973,4.961,8.1221573194,75.255,0.130379694865538,18.2,1.48606353186843,23.08,0.611,0.809,10.71,26.135,19.8890705108643,77.57,40.74,109170503.0
3.16038,0.554765,8949.289,1109987.401386,42612951.0,0.648183739220678,20.635,5.06,12.639052134,75.194,0.127314415290653,17.6,1.49536909755127,22.778,0.611,0.809,9.43,25.907,17.3801593780518,76.92,40.56,110815272.0
3.24149,0.466626,9214.911,900047.015738,35903609.0,0.691099688031247,20.327,5.163,17.608319172,75.128,0.130427343514169,17.0,1.47675580253545,22.48,0.609,0.809,10.29,25.599,18.6651191711426,74.77,40.47,112463886.0
3.21915,0.492208,9417.897,1057800.584441,41793495.0,0.679326500452041,20.042,5.266,22.575450557,75.065,0.116193166415972,16.4,1.43814066910139,22.185,0.604,0.807,10.41,25.462,18.6425895690918,74.47,40.31,114092961.0
3.08846,0.539236,9589.426,1180487.188414,45779650.0,0.661507649255184,19.766,5.369,23.521232483,75.011,0.106772922923531,15.9,1.39478996981758,21.889,0.604,0.798,10.51,24.566,18.4210205078125,74.38,40.64,115695468.0
3.17393,0.571664,9964.668,1201093.818716,47896276.0,0.641964908280493,19.488,5.471,22.142133344,74.966,0.100991495226933,15.4,1.35529442643505,21.595,0.603,0.801,10.66,23.758,18.0871906280518,74.92,41.7,117274156.0
3.13878,0.566621,10021.263,1274443.910145,51132928.0,0.624233661832342,19.198,5.572,19.408862745,74.93,0.0932143825792001,14.9,1.31555760676608,21.301,0.613,0.778,11.24,24.024,16.9059906005859,74.63,41.7,118827158.0
3.13483,0.53832,10218.733,1315356.131262,52386960.0,0.639567162716772,18.892,5.67,16.625796371,74.908,0.0906085739861323,14.4,1.27768636604222,21.007,0.617,0.779,10.35,25.729,18.8059406280518,74.5,40.95,120355137.0
3.19646,0.570797,10549.654,1171870.072963,47384734.0,0.627203447552858,18.573,5.763,17.037828649,74.904,0.0840834559051601,13.9,1.24116450246976,20.715,0.626,0.804,10.86,25.067,19.0187492370605,74.67,41.41,121858251.0
3.34931,0.538683,10672.738,1078493.059307,44203671.0,0.617794560742184,18.245,5.851,19.91269533,74.917,0.0794249938756111,13.5,1.20325950587092,20.423,0.626,0.805,10.41,25.158,17.9393291473389,74.73,41.69,123333379.0
3.38549,0.558407,10773.906,1158912.015259,48415037.0,0.609407157109808,17.918,5.933,25.708997803,74.947,0.0755779781372267,13.0,1.16396694963579,20.133,0.643,0.78,10.73,25.228,17.5767307281494,74.73,41.69,124777326.0
3.38583,0.569224,10950.653,1222346.160729,51596579.0,0.618602419993998,17.602,6.01,29.071061625,74.992,0.0755779781372267,12.6,1.12641479134149,19.844,0.647,0.788,10.41,25.228,17.5767307281494,74.73,41.69,126190782.0
3.4739,0.608029,11375.378,1268868.331537,54132359.0,0.618602419993998,17.297,6.082,29.071061625,75.054,0.0755779781372267,12.2,1.09136688717461,19.556,0.629,0.796,10.32,25.228,17.5767307281494,74.73,41.69,127575529.0
3.8892,0.608029,8456.935,1073438.817379,50191944.0,0.618602419993998,17.005,6.15,29.071061625,75.131,0.0755779781372267,11.8,1.05824003448927,19.269,0.63,0.76,10.32,25.228,17.5767307281494,74.73,41.69,128932753.0
18.7582,,,1318.230619,227585.0,1.73087174346569,19.307,7.688,13.893586469,62.869,0.371865479069599,48.6,0.887755128845726,42.867,0.892,0.903,12.25,11.641,,,,2397417.0
18.7582,,,1470.24037,233675.0,1.68809931409314,19.009,7.498,13.893586469,63.319,0.321576967596147,45.3,0.920784971784101,41.778,0.892,0.903,9.95,11.762,,,,2419594.0
15.2084,,,1619.300885,201187.0,1.64573320948265,18.969,7.335,13.893586469,63.777,0.283037476561673,42.0,0.973386492778303,40.696,0.892,0.903,10.05,11.153,,,,2443261.0
14.6546,,,1849.734484,203935.0,1.55606767909551,19.176,7.201,13.893586469,64.23,0.258341822636258,38.9,1.03844031715918,39.622,0.892,0.905,8.28,11.912,,,,2468765.0
16.3112,,,2309.762218,242736.0,1.4452078353388,19.606,7.092,13.339240521,64.671,0.240122660334783,35.9,1.11292650156753,38.557,0.892,0.905,8.35,10.269,,,,2496394.0
16.2706,,,2925.959124,260581.0,1.50522501232403,20.237,7.004,15.753460715,65.103,0.226983872984563,33.1,1.19595526235215,37.506,0.892,0.905,9.05,11.299,,,,2526429.0
14.5908,,,3958.584962,300594.0,1.47252769502479,21.041,6.924,13.13087812,65.538,0.217708532818664,30.5,1.27526587760987,36.465,0.892,0.905,9.51,12.8,,,,2558854.0
15.2692,,,4910.467662,440963.0,1.44369412452584,21.958,6.843,11.373191422,65.985,0.212350361473334,28.1,1.3571805039173,35.436,0.892,0.903,8.16,13.586,,,,2593819.0
15.8146,,,6520.09735,765736.0,1.50375008735019,22.916,6.756,8.0550203484,66.447,0.208554588171825,25.9,1.45743318139209,34.419,0.892,0.903,8.55,15.2,,,,2631899.0
14.7847,,,5314.958099,893886.0,1.49154200295013,23.843,6.66,8.190608551,66.916,0.19839411853616,23.9,1.57927987004671,33.42,0.892,0.903,8.75,16.173,,,,2673794.0
11.7326,,,7189.48318,959502.0,1.46819313227054,24.665,6.562,8.7870812993,67.38,0.185797401596973,22.1,1.70974126800063,32.433,0.892,0.903,7.74,16.236,,,,2719902.0
10.3073,,,10409.826296,1314301.0,1.42133724696892,25.318,6.468,9.6016506176,67.818,0.174168969674179,20.6,1.83803425141813,32.037,0.892,0.903,5.62,17.34,,,,2770357.0
11.258,,,12292.756228,1058422.0,1.41484252062421,25.776,6.388,7.0450009169,68.217,0.164287347032026,19.4,1.94252634677933,31.97,0.892,0.9,6.49,18.172,,,,2824698.0
13.4141,,,12582.094621,1055650.0,1.40777316028181,26.026,6.331,7.1136515137,68.566,0.157927314747747,18.3,2.00077435794101,31.903,0.861,0.893,7.03,19.959,,,,2881783.0
13.3412,,,12226.539816,1061414.0,1.37904948029535,26.053,6.296,7.2446244376,68.863,0.153119167221689,17.4,2.00381359314742,31.837,0.839,0.894,7.38,20.72,,,,2940111.0
13.3562,,,11749.628125,1155815.0,1.35967740682325,25.849,6.283,7.1370612583,69.111,0.148688955176022,16.6,1.96424831312739,31.77,0.843,0.895,7.75,20.286,,,,2998433.0
11.6894,,,11186.734863,1024519.0,1.36852608958137,25.425,6.286,6.0202371581,69.321,0.144637541077164,15.9,1.9134192168807,31.703,0.846,0.899,6.62,20.472,,,,3056358.0
10.279,,,11425.755104,874621.0,1.37744630637773,24.833,6.299,6.1340078387,69.509,0.141132782818876,15.1,1.86159804139428,31.637,0.843,0.868,7.64,20.666,,,,3113788.0
10.7855,,,13108.759988,1128949.0,1.32589136230468,24.131,6.316,6.1825479289,69.689,0.141132782818876,14.4,1.7959102043121,31.555,0.849,0.859,7.77,20.666,,,,3170214.0
11.0107,,,13996.719189,1182123.0,1.32589136230468,23.361,6.335,6.1825479289,69.87,0.141132782818876,13.8,1.71853282942005,31.457,0.856,0.872,6.8,20.666,,,,3225166.0
12.0644,,,13137.128495,1581491.0,1.32589136230468,22.564,6.354,6.1825479289,70.056,0.141132782818876,13.2,1.63381332696237,31.343,0.839,0.859,6.8,20.666,,,,3278292.0
10.709,,,991.261111,,,15.2,9.0,4.4019035787,73.1820731707317,0.0220626746420146,12.5,-0.0279740186992493,41.456,0.794,0.684,,23.941,,,,613558.0
10.709,,,1170.035125,,,14.6,8.9,4.4019035787,73.187512195122,0.0212898524272322,12.0,0.402363248322291,40.441,0.804,0.684,,25.456,,,,613170.0
10.8206,,,1292.543663,,,13.9,9.0,4.4019035787,73.2372682926829,0.020565278860991,11.4,0.400750772330341,39.432,0.812,0.684,,24.408,,,,613371.0
9.82153,,,1720.707104,,,13.6,9.3,3.2568993341,73.3185365853659,0.0200880979603465,10.6,0.399151168806326,38.432,0.822,0.684,,23.378,,,,614081.0
9.17447,,,2093.201052,,,12.8,9.3,2.2759157716,73.4292682926829,0.0190043577046748,9.9,0.177216475615812,37.873,0.822,0.684,,21.132,,,,615137.0
8.67533,,,2278.756868,,,12.0,9.5,3.5691804513,73.9829268292683,0.0175669084589177,9.2,0.147929262061512,37.535,0.822,0.691,,19.234,,,,616388.0
8.21344,,,2721.76372,,,12.3,9.7,4.0462044175,73.8390243902439,0.0159280743040539,8.4,0.12429981279666,37.197,0.836,0.688,,19.866,,,,617863.0
7.22914,,,3680.522831,,,12.7,9.7,1.9368771729,74.3390243902439,0.0149560879405554,7.7,0.138110347731053,36.861,0.836,0.699,,19.535,,,,619554.0
7.44043,,,4545.842916,,,13.4,9.3,3.8627935723,75.1365853658537,0.0143832419831056,7.0,0.177475866720179,36.525,0.841,0.699,,20.156,,,,621312.0
8.26673,,,4159.079832,,,14.0,9.5,3.3711490642,75.1439024390244,0.0137555949553635,6.3,0.214529295893828,36.192,0.844,0.699,,19.865,,,,622933.0
7.67657,,,4138.958868,,,12.0,9.1,2.4027718376,75.990243902439,0.01289552934106,5.7,0.183239906425096,35.86,0.849,0.699,,18.551,,,,624279.0
8.07402,,,4538.508593,,,11.6,9.4,3.3585437354,75.9829268292683,0.0123568303182081,5.1,0.10504177223011,35.528,0.855,0.699,,19.0,,,,625271.0
7.45244,,,4087.788971,,,12.0,9.5,2.7159543145,76.2,0.011751428573914,4.6,0.0841474080023094,35.196,0.855,0.699,,17.372,,,,625931.0
8.03578,,,4464.52766,,,12.0,9.5,1.5965718409,76.490243902439,0.011316336532435,4.1,0.097599636675676,34.863,0.869,0.708,,18.32,,,,626342.0
8.10034,,,4587.712603,,,12.1,9.7,3.191574244,76.4414634146341,0.0109513704346125,3.7,0.0970220113323688,34.529,0.869,0.708,,18.23,,,,626650.0
8.06128,,,4053.084542,,,11.9,10.2,2.7115097208,76.4487804878049,0.0106885090705348,3.3,0.0561107244885728,34.194,0.869,0.708,,17.575,,,,626957.0
7.46808,,,4373.94508,,,12.2,10.4,4.4637804075,76.4414634146341,0.0102297949982871,3.0,0.0231425307711559,33.859,0.869,0.708,,17.304,,,,627271.0
6.85396,,,4856.612346,,,11.9,10.5,2.3901982749,76.4853658536585,0.0100942356435066,2.6,0.011247907097728,33.523,0.863,0.711,,17.259,,,,627563.0
6.73227,,,5506.908975,,,11.7,10.5,2.2299989009,76.8414634146342,0.0100942356435066,2.4,-0.0234613531527775,33.187,0.826,0.707,,17.259,,,,627803.0
6.39385,,,5542.182456,,,11.6,10.6,2.2299989009,76.6829268292683,0.0100942356435066,2.1,-0.0319870125812963,32.85,0.81,0.691,,17.259,,,,627988.0
7.86614,,,4789.456724,,,11.4,10.6,2.2299989009,75.9317073170732,0.0100942356435066,2.0,-0.116139360968958,32.512,0.81,0.709,,17.259,,,,628062.0
13.1329,,,38900.804386,4532477.0,2.49657901200247,22.236,6.341,1.6010462299,68.684,0.531278198238468,43.9,1.18140367018639,46.665,0.684,0.567,3.98,19.933,,,,28793672.0
13.1329,,,39639.357708,4898277.0,2.5048646707485,21.953,6.246,1.8642929971,69.193,0.480829308144472,42.3,1.14866949696753,46.338,0.684,0.576,4.23,19.154,,,,29126323.0
13.1296,,,42468.910881,5658450.0,2.46797865333738,21.727,6.13,1.5685068273,69.769,0.440675040162833,40.6,1.12133609229945,46.01,0.684,0.576,4.38,18.881,,,,29454765.0
13.8475,,,52351.22275,7413962.0,2.39827884787191,21.533,5.998,1.7123929301,70.399,0.408886906722909,39.0,1.10781694160886,45.683,0.684,0.576,4.79,19.237,,,,29782884.0
13.1149,,,59838.117182,8292465.0,2.38097709776225,21.361,5.852,1.560673887,71.067,0.378908373043389,37.2,1.10960287730585,45.356,0.684,0.576,4.86,18.514,,,,30115196.0
11.7785,,,62544.742028,7365029.0,2.35584239057746,21.218,5.701,1.5399485473,71.746,0.34492200760541,35.5,1.1238775549797,44.826,0.686,0.576,3.99,18.4,,,,30455563.0
13.538,,,68971.576353,9359980.0,2.28163310393646,21.123,5.559,1.6166369996,72.403,0.318083525071718,33.6,1.13982482430689,44.254,0.686,0.58,6.48,19.434,,,,30804689.0
10.8631,,,79040.973268,9467111.0,2.24613165454166,21.086,5.436,1.6589830402,73.009,0.295762646694353,31.8,1.15860746193326,43.683,0.686,0.58,7.7,19.872,,,,31163670.0
11.9591,,,92506.959386,12417340.0,2.21497602918726,21.105,5.339,1.3508025717,73.546,0.278812482810339,30.1,1.19023466138524,43.114,0.686,0.575,6.96,20.099,,,,31536807.0
13.0286,,,92897.320376,12958476.0,2.17215580808217,21.158,5.269,1.3529982865,74.003,0.260903457522978,28.4,1.23620726338632,42.548,0.686,0.575,8.28,20.074,,,,31929087.0
12.9435,,,93217.221947,12769128.0,2.13388079211252,21.21,5.225,1.3944119144,74.382,0.243945843053156,26.8,1.2892074374743,41.982,0.692,0.599,7.53,20.033,,,,32343384.0
13.12,,,101370.787559,14137099.0,2.09685490531821,21.214,5.199,1.3452561874,74.696,0.22894287064132,25.3,1.34658267280361,41.419,0.694,0.615,6.96,20.016,,,,32781860.0
12.3296,,,98265.835438,13234182.0,2.08982648998762,21.139,5.181,1.1521604452,74.97,0.217617416894061,23.9,1.39357546150501,40.858,0.694,0.621,6.94,19.587,,,,33241898.0
13.3896,,,106825.600094,14454961.0,2.07303894774635,20.964,5.163,1.2724040621,75.227,0.209224568417255,22.6,1.41526843050764,40.3,0.678,0.619,7.65,20.286,,,,33715705.0
11.6607,,,110080.768153,13005322.0,2.0760057986271,20.684,5.142,1.0382436918,75.477,0.201653622671995,21.3,1.40384162655748,39.744,0.678,0.616,6.55,20.545,,,,34192358.0
12.6281,,,101179.307796,12030633.0,2.08029392911326,20.31,5.118,1.243378935,75.726,0.193252311353293,20.2,1.36882070040432,39.191,0.685,0.613,6.85,20.534,,,,34663608.0
11.9967,,,103311.901731,10673314.0,2.08650826237748,19.868,5.093,1.691041868,75.974,0.185406178465159,19.1,1.32590216473171,38.64,0.6885,0.618,7.29,20.588,,,,35126274.0
12.3625,,,109682.751915,11200554.0,2.09496136244024,19.399,5.072,2.138766486,76.218,0.178386226114413,18.2,1.28696129912794,38.092,0.692,0.585,7.49,20.664,,,,35581257.0
12.2167,,,118096.19694,12042146.0,2.06296820167,18.937,5.06,1.4155228849,76.453,0.178386226114413,17.4,1.25076295051273,37.547,0.696,0.593,7.17,20.664,,,,36029089.0
12.1632,,,119870.737017,10873048.0,2.06296820167,18.5,5.057,1.4155228849,76.68,0.178386226114413,16.7,1.22117870546902,37.006,0.7,0.569,7.12,20.664,,,,36471766.0
12.2262,,,114724.493617,10594803.0,2.06296820167,18.099,5.064,1.4155228849,76.901,0.178386226114413,16.0,1.19592077719908,36.468,0.7,0.569,7.12,20.664,,,,36910558.0
18.2486,0.998786,,5656.455081,1786914.0,0.0727448268887777,44.769,16.462,,48.946,4.59886262832787,112.4,2.67636782585492,70.902,0.708,0.73,6.32,3.876,,,,17711925.0
18.2486,0.979458,,5398.557897,1643338.0,0.127642919165712,44.607,16.09,,49.295,4.28735478540803,106.1,2.83851478001405,70.723,0.708,0.73,6.32,3.892,,,,18221884.0
22.8,0.683314,,5677.013631,1387261.0,0.124167975792211,44.375,15.734,,49.61,4.00015390541077,100.3,2.93246852459134,70.543,0.708,0.73,6.32,3.622,,,,18764147.0
22.7057,0.544408,,6303.399758,1920268.0,0.0900513270600504,44.067,15.396,,49.889,3.72110037261794,95.3,2.97670681879211,70.363,0.708,0.738,6.32,3.692,,,,19331097.0
22.3842,0.477571,,7631.106173,2491753.0,0.118021445569582,43.687,15.072,,50.143,3.45097651998206,90.8,2.95346490053752,70.182,0.708,0.738,6.32,3.708,,,,19910549.0
22.7674,0.380439,,8542.083076,2801458.0,0.115332393199583,43.243,14.755,,50.387,3.20067760377194,86.9,2.88789065737085,70.001,0.697,0.746,8.4,3.672,,,,20493927.0
23.9025,0.26745,,9176.896596,3031280.0,0.113163531796792,42.751,14.436,,50.641,2.97211133538594,83.2,2.82012486466652,69.818,0.697,0.741,5.67,3.727,,,,21080108.0
23.7662,0.396185,,10450.826528,3585353.0,0.110969943891579,42.234,14.099,,50.934,2.76647496672608,78.0,2.77521178727612,69.636,0.697,0.747,5.6,3.734,,,,21673319.0
26.4155,0.304769,,12556.173243,4391664.0,0.108768877703933,41.713,13.735,,51.292,2.57249890952809,75.6,2.74546557493392,69.168,0.697,0.734,5.67,3.722,,,,22276596.0
27.4757,0.2547,,11914.471513,4289215.0,0.108553649588238,41.203,13.336,,51.738,2.38817996317089,72.7,2.73696083116029,68.672,0.693,0.734,4.97,3.726,,,,22894718.0
26.8458,0.248595,,11104.649064,3236658.0,0.106412331060923,40.715,12.89,,52.31,2.22378316127144,72.5,2.74365674235719,68.17,0.711,0.73,4.67,3.77,,,,23531567.0
25.7515,0.20891,,14381.552177,4823276.0,0.104346526616237,40.254,12.387,,53.043,2.08527842859723,68.8,2.74931744330296,67.664,0.7,0.73,4.34,3.851,,,,24187500.0
24.9145,0.206809,,16350.814266,5466507.0,0.102326053930947,39.816,11.832,,53.931,1.96874893815806,66.4,2.7531631636369,67.154,0.707,0.73,4.38,3.982,,,,24862673.0
23.5039,0.159822,,16974.314402,4503606.0,0.100343784974737,39.396,11.24,,54.949,1.87289334356027,64.7,2.76904476204422,66.64,0.711,0.747,4.71,4.089,,,,25560752.0
23.9349,0.088382,,17716.091466,4205828.0,0.098332802453263,38.993,10.628,,56.062,1.77377871396258,63.0,2.79857322547603,66.122,0.693,0.73,4.28,4.179,,,,26286192.0
22.9162,0.159198,,15950.978853,3867277.0,0.0963109798988666,38.607,10.025,,57.206,1.66526946812863,61.3,2.83474676145066,65.6,0.653,0.7375,5.55,4.1,,,,27042001.0
22.8546,0.173786,,11936.993385,3487188.0,0.093409633435578,38.236,9.463,,58.309,1.57402696716331,59.4,2.87208103472672,65.074,0.649,0.745,5.55,4.023,,,,27829930.0
25.0436,0.145617,,13219.07958,4124397.0,0.0889103135802098,37.876,8.964,,59.309,1.49973109048326,57.5,2.90067226108777,64.545,0.6,0.695,5.55,4.082,,,,28649007.0
24.5677,0.144839,,14845.400592,6147533.0,0.0876921142396491,37.52,8.544,,60.163,1.49973109048326,56.0,2.91361831836918,64.012,0.562,0.646,5.55,4.082,,,,29496009.0
26.0267,0.142477,,15390.031041,4848362.0,0.0876921142396491,37.166,8.208,,60.854,1.49973109048326,54.3,2.90700114585105,63.472,0.549,0.645,5.55,4.082,,,,30366043.0
